Date,price,zone
1/2/2019 8:00:00 AM,60.100000,LZ_WEST
1/2/2019 9:00:00 AM,38.750000,LZ_AEN
1/2/2019 9:00:00 AM,38.510000,LZ_CPS
1/2/2019 9:00:00 AM,38.010000,LZ_HOUSTON
1/2/2019 9:00:00 AM,38.700000,LZ_LCRA
1/2/2019 9:00:00 AM,40.220000,LZ_NORTH
1/2/2019 9:00:00 AM,42.280000,LZ_RAYBN
1/2/2019 9:00:00 AM,40.010000,LZ_SOUTH
1/2/2019 9:00:00 AM,58.440000,LZ_WEST
1/2/2019 10:00:00 AM,39.980000,LZ_AEN
1/2/2019 10:00:00 AM,39.990000,LZ_CPS
1/2/2019 10:00:00 AM,39.430000,LZ_HOUSTON
1/2/2019 10:00:00 AM,40.020000,LZ_LCRA
1/2/2019 10:00:00 AM,40.670000,LZ_NORTH
1/2/2019 10:00:00 AM,41.420000,LZ_RAYBN
1/2/2019 10:00:00 AM,41.220000,LZ_SOUTH
1/2/2019 10:00:00 AM,46.840000,LZ_WEST
1/2/2019 11:00:00 AM,37.260000,LZ_AEN
1/2/2019 11:00:00 AM,37.310000,LZ_CPS
1/2/2019 11:00:00 AM,36.670000,LZ_HOUSTON
1/2/2019 11:00:00 AM,37.290000,LZ_LCRA
1/2/2019 11:00:00 AM,37.530000,LZ_NORTH
1/2/2019 11:00:00 AM,37.750000,LZ_RAYBN
1/2/2019 11:00:00 AM,38.530000,LZ_SOUTH
1/2/2019 11:00:00 AM,43.600000,LZ_WEST
1/2/2019 12:00:00 PM,34.630000,LZ_AEN
1/2/2019 12:00:00 PM,34.750000,LZ_CPS
1/2/2019 12:00:00 PM,33.950000,LZ_HOUSTON
1/2/2019 12:00:00 PM,34.680000,LZ_LCRA
1/2/2019 12:00:00 PM,34.720000,LZ_NORTH
1/2/2019 12:00:00 PM,34.750000,LZ_RAYBN
1/2/2019 12:00:00 PM,36.270000,LZ_SOUTH
1/2/2019 12:00:00 PM,39.830000,LZ_WEST
1/2/2019 1:00:00 PM,34.780000,LZ_AEN
1/2/2019 1:00:00 PM,34.820000,LZ_CPS
1/2/2019 1:00:00 PM,34.190000,LZ_HOUSTON
1/2/2019 1:00:00 PM,34.820000,LZ_LCRA
1/2/2019 1:00:00 PM,35.040000,LZ_NORTH
1/2/2019 1:00:00 PM,35.260000,LZ_RAYBN
1/2/2019 1:00:00 PM,36.240000,LZ_SOUTH
1/2/2019 1:00:00 PM,40.560000,LZ_WEST
1/2/2019 2:00:00 PM,34.530000,LZ_AEN
1/2/2019 2:00:00 PM,34.440000,LZ_CPS
1/2/2019 2:00:00 PM,34.210000,LZ_HOUSTON
1/2/2019 2:00:00 PM,34.510000,LZ_LCRA
1/2/2019 2:00:00 PM,35.110000,LZ_NORTH
1/2/2019 2:00:00 PM,35.380000,LZ_RAYBN
1/2/2019 2:00:00 PM,35.390000,LZ_SOUTH
1/2/2019 2:00:00 PM,41.660000,LZ_WEST
1/2/2019 3:00:00 PM,34.280000,LZ_AEN
1/2/2019 3:00:00 PM,34.340000,LZ_CPS
1/2/2019 3:00:00 PM,33.720000,LZ_HOUSTON
1/2/2019 3:00:00 PM,34.780000,LZ_LCRA
1/2/2019 3:00:00 PM,34.790000,LZ_NORTH
1/2/2019 3:00:00 PM,34.970000,LZ_RAYBN
1/2/2019 3:00:00 PM,36.030000,LZ_SOUTH
1/2/2019 3:00:00 PM,43.120000,LZ_WEST
1/2/2019 4:00:00 PM,35.550000,LZ_AEN
1/2/2019 4:00:00 PM,35.340000,LZ_CPS
1/2/2019 4:00:00 PM,35.540000,LZ_HOUSTON
1/2/2019 4:00:00 PM,36.180000,LZ_LCRA
1/2/2019 4:00:00 PM,36.550000,LZ_NORTH
1/2/2019 4:00:00 PM,36.760000,LZ_RAYBN
1/2/2019 4:00:00 PM,36.640000,LZ_SOUTH
1/2/2019 4:00:00 PM,50.670000,LZ_WEST
1/2/2019 5:00:00 PM,63.500000,LZ_AEN
1/2/2019 5:00:00 PM,63.270000,LZ_CPS
1/2/2019 5:00:00 PM,62.630000,LZ_HOUSTON
1/2/2019 5:00:00 PM,64.160000,LZ_LCRA
1/2/2019 5:00:00 PM,65.150000,LZ_NORTH
1/2/2019 5:00:00 PM,65.000000,LZ_RAYBN
1/2/2019 5:00:00 PM,65.940000,LZ_SOUTH
1/2/2019 5:00:00 PM,92.300000,LZ_WEST
1/2/2019 6:00:00 PM,65.400000,LZ_AEN
1/2/2019 6:00:00 PM,65.130000,LZ_CPS
1/2/2019 6:00:00 PM,64.360000,LZ_HOUSTON
1/2/2019 6:00:00 PM,66.160000,LZ_LCRA
1/2/2019 6:00:00 PM,66.980000,LZ_NORTH
1/2/2019 6:00:00 PM,66.920000,LZ_RAYBN
1/2/2019 6:00:00 PM,68.070000,LZ_SOUTH
1/2/2019 6:00:00 PM,99.020000,LZ_WEST
1/2/2019 7:00:00 PM,39.320000,LZ_AEN
1/2/2019 7:00:00 PM,38.690000,LZ_CPS
1/2/2019 7:00:00 PM,38.730000,LZ_HOUSTON
1/2/2019 7:00:00 PM,39.520000,LZ_LCRA
1/2/2019 7:00:00 PM,41.320000,LZ_NORTH
1/2/2019 7:00:00 PM,41.270000,LZ_RAYBN
1/2/2019 7:00:00 PM,40.740000,LZ_SOUTH
1/2/2019 7:00:00 PM,77.790000,LZ_WEST
1/2/2019 8:00:00 PM,38.570000,LZ_AEN
1/2/2019 8:00:00 PM,38.160000,LZ_CPS
1/2/2019 8:00:00 PM,37.940000,LZ_HOUSTON
1/2/2019 8:00:00 PM,39.260000,LZ_LCRA
1/2/2019 8:00:00 PM,40.330000,LZ_NORTH
1/2/2019 8:00:00 PM,40.340000,LZ_RAYBN
1/2/2019 8:00:00 PM,40.350000,LZ_SOUTH
1/2/2019 8:00:00 PM,74.690000,LZ_WEST
1/2/2019 9:00:00 PM,34.300000,LZ_AEN
1/2/2019 9:00:00 PM,34.250000,LZ_CPS
1/2/2019 9:00:00 PM,33.540000,LZ_HOUSTON
1/2/2019 9:00:00 PM,34.810000,LZ_LCRA
1/2/2019 9:00:00 PM,35.470000,LZ_NORTH
1/2/2019 9:00:00 PM,35.490000,LZ_RAYBN
1/2/2019 9:00:00 PM,36.070000,LZ_SOUTH
1/2/2019 9:00:00 PM,62.580000,LZ_WEST
1/2/2019 10:00:00 PM,30.700000,LZ_AEN
1/2/2019 10:00:00 PM,30.710000,LZ_CPS
1/2/2019 10:00:00 PM,29.380000,LZ_HOUSTON
1/2/2019 10:00:00 PM,30.730000,LZ_LCRA
1/2/2019 10:00:00 PM,31.420000,LZ_NORTH
1/2/2019 10:00:00 PM,31.470000,LZ_RAYBN
1/2/2019 10:00:00 PM,33.100000,LZ_SOUTH
1/2/2019 10:00:00 PM,55.400000,LZ_WEST
1/2/2019 11:00:00 PM,25.230000,LZ_AEN
1/2/2019 11:00:00 PM,24.800000,LZ_CPS
1/2/2019 11:00:00 PM,24.780000,LZ_HOUSTON
1/2/2019 11:00:00 PM,25.140000,LZ_LCRA
1/2/2019 11:00:00 PM,26.340000,LZ_NORTH
1/2/2019 11:00:00 PM,26.400000,LZ_RAYBN
1/2/2019 11:00:00 PM,26.160000,LZ_SOUTH
1/2/2019 11:00:00 PM,51.010000,LZ_WEST
1/3/2019 12:00:00 AM,25.180000,LZ_AEN
1/3/2019 12:00:00 AM,24.580000,LZ_CPS
1/3/2019 12:00:00 AM,25.090000,LZ_HOUSTON
1/3/2019 12:00:00 AM,25.000000,LZ_LCRA
1/3/2019 12:00:00 AM,26.520000,LZ_NORTH
1/3/2019 12:00:00 AM,26.600000,LZ_RAYBN
1/3/2019 12:00:00 AM,25.460000,LZ_SOUTH
1/3/2019 12:00:00 AM,53.760000,LZ_WEST
1/3/2019 1:00:00 AM,22.690000,LZ_AEN
1/3/2019 1:00:00 AM,22.180000,LZ_CPS
1/3/2019 1:00:00 AM,23.100000,LZ_HOUSTON
1/3/2019 1:00:00 AM,22.560000,LZ_LCRA
1/3/2019 1:00:00 AM,24.220000,LZ_NORTH
1/3/2019 1:00:00 AM,24.290000,LZ_RAYBN
1/3/2019 1:00:00 AM,22.230000,LZ_SOUTH
1/3/2019 1:00:00 AM,50.000000,LZ_WEST
1/3/2019 2:00:00 AM,23.240000,LZ_AEN
1/3/2019 2:00:00 AM,22.700000,LZ_CPS
1/3/2019 2:00:00 AM,23.680000,LZ_HOUSTON
1/3/2019 2:00:00 AM,23.090000,LZ_LCRA
1/3/2019 2:00:00 AM,24.790000,LZ_NORTH
1/3/2019 2:00:00 AM,24.860000,LZ_RAYBN
1/3/2019 2:00:00 AM,22.620000,LZ_SOUTH
1/3/2019 2:00:00 AM,50.560000,LZ_WEST
1/3/2019 3:00:00 AM,22.760000,LZ_AEN
1/3/2019 3:00:00 AM,22.330000,LZ_CPS
1/3/2019 3:00:00 AM,23.140000,LZ_HOUSTON
1/3/2019 3:00:00 AM,22.640000,LZ_LCRA
1/3/2019 3:00:00 AM,24.330000,LZ_NORTH
1/3/2019 3:00:00 AM,24.410000,LZ_RAYBN
1/3/2019 3:00:00 AM,22.080000,LZ_SOUTH
1/3/2019 3:00:00 AM,50.190000,LZ_WEST
1/3/2019 4:00:00 AM,22.730000,LZ_AEN
1/3/2019 4:00:00 AM,22.560000,LZ_CPS
1/3/2019 4:00:00 AM,22.580000,LZ_HOUSTON
1/3/2019 4:00:00 AM,22.770000,LZ_LCRA
1/3/2019 4:00:00 AM,24.840000,LZ_NORTH
1/3/2019 4:00:00 AM,24.980000,LZ_RAYBN
1/3/2019 4:00:00 AM,22.170000,LZ_SOUTH
1/3/2019 4:00:00 AM,50.910000,LZ_WEST
1/3/2019 5:00:00 AM,28.810000,LZ_AEN
1/3/2019 5:00:00 AM,28.670000,LZ_CPS
1/3/2019 5:00:00 AM,27.980000,LZ_HOUSTON
1/3/2019 5:00:00 AM,28.790000,LZ_LCRA
1/3/2019 5:00:00 AM,30.090000,LZ_NORTH
1/3/2019 5:00:00 AM,30.040000,LZ_RAYBN
1/3/2019 5:00:00 AM,28.430000,LZ_SOUTH
1/3/2019 5:00:00 AM,58.150000,LZ_WEST
1/3/2019 6:00:00 AM,53.360000,LZ_AEN
1/3/2019 6:00:00 AM,52.520000,LZ_CPS
1/3/2019 6:00:00 AM,54.090000,LZ_HOUSTON
1/3/2019 6:00:00 AM,53.090000,LZ_LCRA
1/3/2019 6:00:00 AM,55.180000,LZ_NORTH
1/3/2019 6:00:00 AM,54.810000,LZ_RAYBN
1/3/2019 6:00:00 AM,53.950000,LZ_SOUTH
1/3/2019 6:00:00 AM,89.670000,LZ_WEST
1/3/2019 7:00:00 AM,38.890000,LZ_AEN
1/3/2019 7:00:00 AM,39.330000,LZ_CPS
1/3/2019 7:00:00 AM,38.880000,LZ_HOUSTON
1/3/2019 7:00:00 AM,38.930000,LZ_LCRA
1/3/2019 7:00:00 AM,40.320000,LZ_NORTH
1/3/2019 7:00:00 AM,39.940000,LZ_RAYBN
1/3/2019 7:00:00 AM,40.200000,LZ_SOUTH
1/3/2019 7:00:00 AM,71.370000,LZ_WEST
1/3/2019 8:00:00 AM,34.180000,LZ_AEN
1/3/2019 8:00:00 AM,33.750000,LZ_CPS
1/3/2019 8:00:00 AM,34.450000,LZ_HOUSTON
1/3/2019 8:00:00 AM,34.230000,LZ_LCRA
1/3/2019 8:00:00 AM,35.940000,LZ_NORTH
1/3/2019 8:00:00 AM,35.730000,LZ_RAYBN
1/3/2019 8:00:00 AM,34.260000,LZ_SOUTH
1/3/2019 8:00:00 AM,55.060000,LZ_WEST
1/3/2019 9:00:00 AM,34.090000,LZ_AEN
1/3/2019 9:00:00 AM,33.800000,LZ_CPS
1/3/2019 9:00:00 AM,34.450000,LZ_HOUSTON
1/3/2019 9:00:00 AM,34.280000,LZ_LCRA
